reaction	activation energy	reaction enthalpy	raw id	rmg_family	reaction_type
[C:1]([N:2](/[C:3](=[N:4]/[H:11])[H:10])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]>>[C:1]([O:6]/[C:5](=[N:2]/[C:3](=[N:4]/[H:11])[H:10])[H:12])([H:7])([H:8])[H:9]	76.4831345159236	23.4400253211524	4861	ketoenol	4
[O:1]([C:2]([C:3]([C:4](=[O:5])[C:6]([O:7][H:15])([H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C:3](/[C:4]([O:5][H:15])=[C:6](/[O:7][H:13])[H:14])([H:11])[H:12])([H:9])[H:10])[H:8]	67.5370662739799	12.7367254828251	7512	ketoenol	4
[N:1]([C:2](=[O:3])[O:4]/[C:5](=[N:6]/[H:10])[H:9])([H:7])[H:8]>>[N:1](=[C:2](/[O:3][H:7])[O:4]/[C:5](=[N:6]/[H:10])[H:9])\[H:8]	49.7951824671498	19.2470787581036	1691	ketoenol	4
[N:1]([c:2]1[n:3][o:4][c:5]([H:9])[n:6]1)([H:7])[H:8]>>[N:1]([C:2]1=[N:3][N:6]1[C:5](=[O:4])[H:9])([H:7])[H:8]	60.6822045437326	40.95975601412521	5719	ketoenol	4
[C:1](/[C:2](=[N:3]/[H:11])[O:4][C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])([H:8])([H:9])[H:10]>>[C:1]([C:2]([N:3]([C:5]1([H:12])[C:6]([H:13])([H:14])[C:7]1([H:15])[H:16])[H:11])=[O:4])([H:8])([H:9])[H:10]	57.53173043869079	-21.6555989274678	8094	ketoenol	4
[C:1]([O:2][C@@:3]1([H:11])[C:4]([H:12])([H:13])[O:5][C:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([O:2][C:3]1=[C:6]([O:7][H:11])[O:5][C:4]1([H:12])[H:13])([H:8])([H:9])[H:10]	94.256833659026	36.006160221095904	10716	ketoenol	4
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:14])[H:15])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:5]([N:7]([H:14])[H:15])[O:6][N:4]([H:13])[C:3]1([H:11])[H:12])([H:8])([H:9])[H:10]	83.375914391615	44.027637940543	10341	ketoenol	4
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5](=[O:6])[H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])(/[C:4](=[C:5](\[O:6][H:15])[H:16])[H:14])[H:10])([H:7])([H:8])[H:9]	72.13607039786	13.3370921798929	2077	ketoenol	4
[C:1]([N:2]([C:3](=[O:4])[N:5]([H:10])[H:11])[H:9])([H:6])([H:7])[H:8]>>[C:1]([O:4][C+:3]([N-:2][H:9])[N:5]([H:10])[H:11])([H:6])([H:7])[H:8]	78.6841027098864	21.2008981659287	3345	ketoenol	4
[C:1]([C@@:2]([C:3](=[O:4])[H:11])([C:5]#[N:6])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:4]/[C:3](=[C:2](/[C:5]#[N:6])[H:10])[H:11])([H:7])([H:8])[H:9]	88.95337006191298	14.1403332037814	4498	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:5]([H:10])[N:6]1[H:11]>>[O:1]([c:2]1[c:3]([H:7])[c:4]([H:9])[c:5]([H:10])[n:6]1[H:11])[H:8]	69.191530699848	9.46030544149314	6236	ketoenol	4
[O:1]=[C:2]([N:3]1[C:4]([H:7])([H:8])[C:5]1([H:9])[H:10])[H:6]>>[O:1]1[C:2]([H:6])=[N:3][C:4]([H:7])([H:8])[C:5]1([H:9])[H:10]	46.8435147775009	-12.574399948296303	324	ketoenol	4
[O:1]=[C:2]([C:3]([N:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:8])[H:9])[H:7]>>[O:1](/[C:2](=[C:3](/[N:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])[H:8])[H:7])[H:9]	65.6177770773735	10.3510510537423	4547	ketoenol	4
[O:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[H:13])[H:12])([H:10])[H:11])([H:8])[H:9])[H:7]>>[O:1]([C:2]([C:3]([O:6]/[C:5](=[N:4]/[H:12])[H:13])([H:10])[H:11])([H:8])[H:9])[H:7]	70.0416776290114	18.9333371436521	3887	ketoenol	4
[O:1]([c:2]1[n:3][o:4][c:5]([H:8])[c:6]1[H:9])[H:7]>>[O:1]([C:2]1=[N:3][C@:6]1([C:5](=[O:4])[H:8])[H:9])[H:7]	64.5067593863398	15.265640984717	320	ketoenol	4
[C:1]([C:2](=[N:3][O:4][H:9])[C:5]([H:10])([H:11])[H:12])([H:6])([H:7])[H:8]>>[C:1]([C:2]([N:3]=[O:4])([C:5]([H:10])([H:11])[H:12])[H:9])([H:6])([H:7])[H:8]	80.04852752626729	17.011200363537	842	ketoenol	4
[o:1]1[n:2][c:3]([H:6])[c:4]([H:7])[n:5]1>>[O:1]=[N:5][C@:4]1([H:7])[N:2]=[C:3]1[H:6]	161.244201886587	44.1890366026552	3417	ketoenol	4
[C:1]([C:2](=[O:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:9])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[O:6]1)([H:7])[H:8]	66.6092349959285	14.1418269070756	2806	ketoenol	4
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]([H:13])[C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([O:6][C:5]1=[C:2]([H:10])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:7])([H:8])[H:9]	115.872462656748	44.79396849595221	1824	ketoenol	4
[N:1]([C:2](=[O:3])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])([H:7])[H:8]>>[N:1](=[C:2](/[O:3][H:7])[N:4]1[C:5]([H:9])([H:10])[C:6]1([H:11])[H:12])\[H:8]	46.3390705800652	17.1786417670987	3454	ketoenol	4
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:5]/[C:4](=[C:2](/[O:3][H:11])[H:10])[C:6]([H:12])([H:13])[H:14])([H:7])([H:8])[H:9]	101.612657388744	28.86301567315	1433	ketoenol	4
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4]([C:5](=[O:6])[H:16])([H:14])[H:15])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([O:6][C:5](=[C:4]([H:14])[H:15])[H:16])[H:10])([H:7])([H:8])[H:9]	90.1567360916294	15.9871556286987	2083	ketoenol	4
[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])([C:4](=[O:5])[C:6]([H:14])([H:15])[H:16])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]([H:11])([H:12])[H:13])=[C:4]([O:5][H:10])[C:6]([H:14])([H:15])[H:16])([H:7])([H:8])[H:9]	68.1747074495081	12.8327439487151	676	ketoenol	4
[N:1]([c:2]1[c:3]([O:4][H:10])[n:5]([H:11])[c:6]([H:12])[c:7]1[H:13])([H:8])[H:9]>>[N:1]([C@@:2]1([H:10])[C:3](=[O:4])[N:5]([H:11])[C:6]([H:12])=[C:7]1[H:13])([H:8])[H:9]	28.44277811053889	-2.3010994219514904	8816	ketoenol	4
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1([C:5]([C:6](=[O:7])[H:16])([H:14])[H:15])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C@:4]1(/[C:5](=[C:6](\[O:7][H:10])[H:16])[H:15])[H:13])([H:8])([H:9])[H:14]	72.2933363211172	9.9162214318128	7622	ketoenol	4
[C:1](/[C:2](=[N:3]/[O:4][H:10])[C:5]([O:6][H:13])([H:11])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@:2]([N:3]=[O:4])([C:5]([O:6][H:13])([H:11])[H:12])[H:10])([H:7])([H:8])[H:9]	77.2594951011497	15.815853054358303	3708	ketoenol	4
[C:1](/[N:2]=[C:3]1/[C:4]([H:11])([H:12])[O:5][C:6]([H:13])([H:14])[O:7]1)([H:8])([H:9])[H:10]>>[C:1]([N:2]1[C:3](=[O:7])[C:4]([H:11])([H:12])[O:5][C:6]1([H:13])[H:14])([H:8])([H:9])[H:10]	61.1766170672775	-18.938130468775803	6595	ketoenol	4
[C:1]([O:2][C:3](=[O:4])[C:5]([N:6]([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:2]/[C:3]([O:4][H:10])=[C:5](\[N:6]([H:12])[H:13])[H:11])([H:7])([H:8])[H:9]	71.56191651546601	30.451626682989698	3370	ketoenol	4
[O:1]=[C:2]([N:3]([C:4]([C:5]([C:6]#[C:7][H:14])([H:12])[H:13])([H:10])[H:11])[H:9])[H:8]>>[O:1](/[C:2](=[N:3]/[H:9])[H:8])[C:4]([C:5]([C:6]#[C:7][H:14])([H:12])[H:13])([H:10])[H:11]	74.7366842770271	18.7781306265096	6939	ketoenol	4
[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[C:5]([H:13])([H:14])[C:6]1=[O:7])[H:8]>>[O:1]([C@@:2]1([H:9])[C:3]([H:10])([H:11])[N:4]([H:12])[O:7][C:6]1=[C:5]([H:13])[H:14])[H:8]	108.969682376886	46.736927949309305	7284	ketoenol	4
[C:1]([C:2]([C:3](=[O:4])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([O:4][C:3](=[C:2]([H:10])[H:11])[C:5]([C:6]([H:14])([H:15])[H:16])([H:12])[H:13])([H:7])([H:8])[H:9]	100.299751448908	23.5308837095018	5155	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[C:6]1([H:13])[H:14]>>[O:1]([C:2]1=[C:6]([H:13])[C:5]([H:11])([H:12])[C:4]([H:9])([H:10])[C:3]1([H:7])[H:8])[H:14]	71.95309711220192	14.377135398996902	4951	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1>>[O:1]([C:2]1=[C:3]([H:7])[C:4]([H:9])([H:10])[C:5]([H:11])([H:12])[O:6]1)[H:8]	76.1931158170276	27.850166957642003	2281	ketoenol	4
[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[O:5][C:6]([H:16])=[N:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1([C:3]([H:11])([H:12])[H:13])[C:4]([H:14])([H:15])[N:7]1[C:6](=[O:5])[H:16])([H:8])([H:9])[H:10]	57.4655594746098	11.2445739387709	7251	ketoenol	4
[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([N:5]([C:6](=[O:7])[H:16])[H:15])[H:11])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]([C:3]([O:4][H:14])([H:12])[H:13])([O:7]/[C:6](=[N:5]/[H:15])[H:16])[H:11])([H:8])([H:9])[H:10]	69.4011100007082	20.023914453384894	6486	ketoenol	4
[N:1]([C:2](=[O:3])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12])([H:7])[H:8]>>[N:1](=[C:2](/[O:3][H:7])[C@@:4]1([H:9])[C:5]([H:10])([H:11])[N:6]1[H:12])\[H:8]	45.7884309532934	15.1675179326132	778	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12]>>[O:1]([C:2]1=[C:3]([H:7])[C:4]([H:9])([H:10])[O:5][C:6]1([H:11])[H:12])[H:8]	74.2968525626389	14.1354590280241	4930	ketoenol	4
[C:1]([C:2](=[O:3])[C:4]1([O:5][H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:8])([H:9])[H:10]>>[C:1](=[C:2]([O:3][H:8])[C:4]1([O:5][H:11])[C:6]([H:12])([H:13])[C:7]1([H:14])[H:15])([H:9])[H:10]	65.3747611652436	17.5380435815658	9119	ketoenol	4
[N:1]([c:2]1[c:3]([H:10])[c:4]([H:11])[c:5]([O:6][H:12])[n:7]1[H:13])([H:8])[H:9]>>[N:1]([C:2]1=[C:3]([H:10])[C:4]([H:11])([H:12])[C:5](=[O:6])[N:7]1[H:13])([H:8])[H:9]	57.7319764748672	-13.8670109405724	10031	ketoenol	4
[C:1]([C@@:2]([C:3](=[O:4])[H:11])([C:5]#[C:6][H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](\[O:4][H:10])[H:11])[C:5]#[C:6][H:12])([H:7])([H:8])[H:9]	65.64494768349749	5.575054163618718	4414	ketoenol	4
[O:1]=[C:2]([N:3]([C:4]([C:5]([C:6]#[C:7][H:14])([H:12])[H:13])([H:10])[H:11])[H:9])[H:8]>>[O:1](/[C:2](=[N:3]/[C:4]([C:5]([C:6]#[C:7][H:14])([H:12])[H:13])([H:10])[H:11])[H:8])[H:9]	46.906296387217296	15.5338040921997	6952	ketoenol	4
[C:1]([C:2](=[O:3])[N:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])([H:8])[H:9]>>[C:1](=[C:2]([O:3][H:9])[N:4]1[C:5]([H:10])([H:11])[C:6]1([H:12])[H:13])([H:7])[H:8]	65.9894581655802	22.2538599737212	1197	ketoenol	4
[C:1]([c:2]1[c:3]([O:4][H:11])[n:5][c:6]([H:12])[o:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([O:4][H:11])[N:5]1[C:6](=[O:7])[H:12])([H:8])([H:9])[H:10]	76.23467941531909	68.7456556958906	8317	ketoenol	4
[O:1]=[c:2]1[n:3]([H:8])[n:4][c:5]([H:9])[c:6]([H:10])[n:7]1>>[O:1]([c:2]1[n:3][n:4][c:5]([H:9])[c:6]([H:10])[n:7]1)[H:8]	39.13576156689921	5.591865411070518	6536	ketoenol	4
[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])([C:4](=[O:5])[H:13])[H:9])([H:6])([H:7])[H:8]>>[C:1]([C:2]([C:3]([H:10])([H:11])[H:12])=[C:4]([O:5][H:9])[H:13])([H:6])([H:7])[H:8]	70.956755950434	9.146032387671712	1147	ketoenol	4
[N:1]([c:2]1[c:3]([H:9])[c:4]([H:10])[n:5][o:6]1)([H:7])[H:8]>>[N:1]([C:2]([C@:3]1([H:9])[C:4]([H:10])=[N:5]1)=[O:6])([H:7])[H:8]	57.1714855378856	2.32215183102956	6149	ketoenol	4
[N:1]([C:2](=[O:3])[C:4]#[C:5][H:8])([H:6])[H:7]>>[N:1](=[C:2](/[O:3][H:7])[C:4]#[C:5][H:8])\[H:6]	44.9438309292746	13.7547048259002	3183	ketoenol	4
[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:14])([H:15])[C:6]1=[O:7])([H:9])[H:10])[H:8]>>[O:1]([C:2]([C@@:3]1([H:11])[C:4]([H:12])([H:13])[C:5]([H:15])=[C:6]1[O:7][H:14])([H:9])[H:10])[H:8]	78.42683370954958	17.2555788607716	7224	ketoenol	4
[C:1]([C@@:2]1([C:5](=[O:6])[N:7]([H:14])[H:15])[C:3]([H:11])([H:12])[N:4]1[H:13])([H:8])([H:9])[H:10]>>[C:1]([O:6]/[C:5](=[C:2]1\[C:3]([H:11])([H:12])[N:4]1[H:13])[N:7]([H:14])[H:15])([H:8])([H:9])[H:10]	105.909797419197	53.733344697257	10342	ketoenol	4
[C:1]([C:2]1=[C:3]([H:11])[N:4]([H:12])[C:5](=[O:6])[C:7]1([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C:2]1=[C:3]([H:11])[N:4]=[C:5]([O:6][H:12])[C:7]1([H:13])[H:14])([H:8])([H:9])[H:10]	51.5624620734904	14.246308045555	7799	ketoenol	4
[C:1]([N:2]([C:3](=[O:4])[H:11])[C:5](=[O:6])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:5](/[O:6][C:3](=[O:4])[H:11])[C:7]([H:12])([H:13])[H:14])([H:8])([H:9])[H:10]	40.1149221743959	20.60304956319661	9388	ketoenol	4
[C:1]([c:2]1[c:3]([H:11])[o:4][c:5]([H:12])[c:6]1[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([C:3](=[O:4])[H:11])[C:5]([H:12])=[C:6]1[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]	79.7525841609191	39.4365023297191	11722	ketoenol	4
[O:1]([c:2]1[c:3]([H:8])[n:4]([H:9])[c:5]([H:10])[c:6]1[H:11])[H:7]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]([H:9])[C:5]([H:10])=[C:6]1[H:11]	62.8811181809237	-2.01874632646896	4037	ketoenol	4
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[C:6]([H:12])([H:13])[H:14])[H:10])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]([O:3][H:11])([C:4]([O:5][H:12])=[C:6]([H:13])[H:14])[H:10])([H:7])([H:8])[H:9]	67.1071110694705	16.6902333692326	1440	ketoenol	4
[N:1]([C:2](=[O:3])[N:4](/[C:5](=[N:6]/[H:11])[H:10])[H:9])([H:7])[H:8]>>[N:1]([C+:2]([O:3]/[C:5](=[N:6]/[H:11])[H:10])[N-:4][H:9])([H:7])[H:8]	60.3001343883456	28.0300371664466	4747	ketoenol	4
[C:1]([C:2]([C:3]([C:4](=[O:5])[C:6](=[O:7])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2](/[C:3](=[C:4](\[O:5][H:14])[C:6](=[O:7])[H:15])[H:13])([H:11])[H:12])([H:8])([H:9])[H:10]	72.2027162724237	8.40651291835748	10512	ketoenol	4
[C:1]([c:2]1[n:3][n:4]([H:11])[c:5](=[O:6])[n:7]1[H:12])([H:8])([H:9])[H:10]>>[C:1]([c:2]1[n:3][n:4]([H:11])[c:5]([O:6][H:12])[n:7]1)([H:8])([H:9])[H:10]	51.324388496227705	8.93102939455806	7773	ketoenol	4
[C:1]([C:2](=[O:3])[N:4]([H:8])[H:9])([H:5])([H:6])[H:7]>>[C:1](/[C:2]([O:3][H:8])=[N:4]\[H:9])([H:5])([H:6])[H:7]	43.3460675772707	13.4443076921176	3891	ketoenol	4
[C:1]([C@@:2]([C:3](=[O:4])[H:12])([C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])([H:8])([H:9])[H:10]>>[C:1]([O:4]/[C:3](=[C:2](/[C:5](=[O:6])[N:7]([H:13])[H:14])[H:11])[H:12])([H:8])([H:9])[H:10]	90.5820718553331	14.5668157182678	9260	ketoenol	4
[N:1]([C:2](=[O:3])[C:4]([O:5]/[C:6](=[N:7]/[H:13])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2](=[O:3])[C:4]([N:7]([C:6](=[O:5])[H:12])[H:13])([H:10])[H:11])([H:8])[H:9]	54.4825132458451	-19.659200792219	7864	ketoenol	4
[O:1]=[C:2]([C:3]([N:4]([C:5](=[O:6])[H:11])[H:10])([H:8])[H:9])[H:7]>>[O:1]=[C:2]([C:3]([O:6]/[C:5](=[N:4]/[H:10])[H:11])([H:8])[H:9])[H:7]	77.89195757540729	20.7120973406412	2346	ketoenol	4
[C:1]([c:2]1[c:3]([H:10])[n:4][n:5][o:6]1)([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3]1([H:10])[N:4]=[N:5]1)=[O:6])([H:7])([H:8])[H:9]	37.464795719123295	9.13164815366708	4100	ketoenol	4
[C:1]([C:2]([C:3]([C:4](=[O:5])[N:6]([H:14])[H:15])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([C:3](/[C:4]([O:5][H:15])=[N:6]\[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]	43.4843718091084	13.990973897793	6067	ketoenol	4
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]1[C:5](=[O:6])[H:13])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:4]=[C:5]([H:13])[O:6]1)([H:7])([H:8])[H:9]	42.7753659166494	-12.7895240290417	4563	ketoenol	4
[N:1]([C:2](=[O:3])[C:4]([O:5][C:6](=[O:7])[H:12])([H:10])[H:11])([H:8])[H:9]>>[N:1]([C:2]([O:3][O:7][C:6](=[O:5])[H:12])=[C:4]([H:10])[H:11])([H:8])[H:9]	103.004611232381	85.6939747234833	10069	ketoenol	4
[C:1]([C@@:2]([O:3][H:11])([C:4](=[O:5])[N:6]([H:12])[H:13])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2]([O:3][H:11])=[C:4](\[O:5][H:10])[N:6]([H:12])[H:13])([H:7])([H:8])[H:9]	68.6541761291087	28.0901130342334	1056	ketoenol	4
[O:1]=[C:2]1[C:3]([H:8])([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14]>>[O:1]([C:2]1=[C:3]([H:9])[N:4]2[C:5]([H:10])([H:11])[C:6]1([H:12])[C:7]2([H:13])[H:14])[H:8]	84.333732878967	29.6570793714892	8898	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[C:5]([H:10])[N:6]1[H:11]>>[O:1]1/[C:2](=[N:6]\[H:11])[C:3]([H:7])([H:8])[C:4]([H:9])=[C:5]1[H:10]	123.854634287478	19.5082752151481	6237	ketoenol	4
[C:1](/[N:2]=[C:3](\[N:4]([H:11])[H:12])[C:5](=[O:6])[N:7]([H:13])[H:14])([H:8])([H:9])[H:10]>>[C:1](/[N:2]=[C:3]([N:4]([H:11])[H:12])/[C:5]([O:6][H:13])=[N:7]\[H:14])([H:8])([H:9])[H:10]	48.8134523924084	18.474803220088	8709	ketoenol	4
[C:1]([n:2]1[n:3][c:4]([H:11])[o:5][c:6]1=[O:7])([H:8])([H:9])[H:10]>>[C:1]([O:7][c:6]1[n:2][n:3][c:4]([H:11])[o:5]1)([H:8])([H:9])[H:10]	84.7387262790863	24.2177841549016	8642	ketoenol	4
[O:1]=[C:2]1[C:3]([H:6])([H:7])[O:4][C:5]1([H:8])[H:9]>>[O:1]([C:2]1=[C:3]([H:6])[O:4][C:5]1([H:8])[H:9])[H:7]	83.31343111572569	22.160882015672307	1987	ketoenol	4
[C:1]([N:2]([C:3](=[O:4])[C:5](=[O:6])[H:11])[H:10])([H:7])([H:8])[H:9]>>[C:1]([O:4]/[C:3](=[N:2]/[H:10])[C:5](=[O:6])[H:11])([H:7])([H:8])[H:9]	77.80547667004309	19.6294986255593	5434	ketoenol	4
[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])[C@:4]1([C:5](=[O:6])[H:12])[H:11])[H:7]>>[O:1]([C@@:2]1([H:8])[C:3]([H:9])([H:10])/[C:4]1=[C:5](\[O:6][H:11])[H:12])[H:7]	69.846726675555	20.7342276959116	5356	ketoenol	4
[C:1]([C:2]([C:3](=[O:4])[H:11])([C:5](=[O:6])[H:12])[H:10])([H:7])([H:8])[H:9]>>[C:1](/[C:2](=[C:3](/[O:4][H:10])[H:11])[C:5](=[O:6])[H:12])([H:7])([H:8])[H:9]	56.3696874922169	4.31969544489811	5873	ketoenol	4
[C:1]([c:2]1[c:3]([H:11])[c:4]([N:5]([H:12])[H:13])[c:6]([H:14])[o:7]1)([H:8])([H:9])[H:10]>>[C:1]([C:2]([C@@:3]1([H:11])[C:4]([N:5]([H:12])[H:13])=[C:6]1[H:14])=[O:7])([H:8])([H:9])[H:10]	77.5064708662495	35.3950595407245	6851	ketoenol	4
[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:11])([H:12])[C:5]1=[O:6])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[O:3][C:4]([H:12])=[C:5]1[O:6][H:11])([H:7])([H:8])[H:9]	82.3263725855774	21.7774282131175	2627	ketoenol	4
[C:1]([C:2](=[O:3])[C@@:4]1([H:10])[C:5]([H:11])([H:12])[N:6]1[H:13])([H:7])([H:8])[H:9]>>[C:1]([C:2]1=[C:4]([H:10])[C:5]([H:11])([H:12])[N:6]([H:13])[O:3]1)([H:7])([H:8])[H:9]	72.5523878795972	28.361947262968894	2192	ketoenol	4
[C:1]([C:2]([C:3]([N:4]([C:5](=[O:6])[C:7]([H:16])([H:17])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]>>[C:1]([C:2]([C:3]([N:4]([C:5]([O:6][H:17])=[C:7]([H:16])[H:18])[H:15])([H:13])[H:14])([H:11])[H:12])([H:8])([H:9])[H:10]	63.2211149584308	28.4339407557826	8232	ketoenol	4
[O:1]=[C:2]1[C:3]([H:7])([H:8])[N:4]=[C:5]([H:9])[O:6]1>>[O:1]([c:2]1[c:3]([H:8])[n:4][c:5]([H:9])[o:6]1)[H:7]	77.0057679031139	14.3290176538565	2788	ketoenol	4
[O:1]([c:2]1[c:3]([H:8])[c:4]([H:9])[n:5][n:6]1[H:10])[H:7]>>[O:1]=[C:2]1[C:3]([H:7])([H:8])[C:4]([H:9])=[N:5][N:6]1[H:10]	63.5852314861308	-3.57862769767866	1803	ketoenol	4
[C:1]([C@@:2]1([H:11])[N:3]([H:12])[C:4](=[O:5])[C@:6]1([C:7]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10]>>[C:1]([C@@:2]1([H:11])[N:3]=[C:4]([O:5][H:12])[C@:6]1([C:7]([H:14])([H:15])[H:16])[H:13])([H:8])([H:9])[H:10]	61.806776120844496	18.2782563246368	10647	ketoenol	4
[O:1]([C:2]([C:3](=[O:4])[H:8])([H:6])[H:7])[H:5]>>[O:1]([O:4][C:3](=[C:2]([H:6])[H:7])[H:8])[H:5]	122.823296899304	67.26944528178039	1672	ketoenol	4
[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]([H:11])[C:6]1=[O:7]>>[O:1]=[C:2]1[C:3]([H:8])([H:9])[C:4]([H:10])=[C:5]=[C:6]1[O:7][H:11]	80.50624388283491	62.74138397642661	9093	ketoenol	4
[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[O:4][C:5]([H:13])=[N:6]1)([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[C:3]([H:11])([H:12])[N:6]1[C:5](=[O:4])[H:13])([H:7])([H:8])[H:9]	58.3616204053336	11.455394329541097	4159	ketoenol	4
[C:1]([C@@:2]1([H:10])[N:3]([H:11])[C@:4]1([C:5](=[O:6])[H:13])[H:12])([H:7])([H:8])[H:9]>>[C:1]([C@@:2]1([H:10])[N:3]([H:11])[O:6][C:5]([H:13])=[C:4]1[H:12])([H:7])([H:8])[H:9]	68.9841714785448	24.954787977915306	6092	ketoenol	4
[C:1]([C:2]([O:3][C:4]([C:5](=[O:6])[H:14])([H:12])[H:13])([H:10])[H:11])([H:7])([H:8])[H:9]>>[C:1]([C:2]([O:3][O:6][C:5](=[C:4]([H:12])[H:13])[H:14])([H:10])[H:11])([H:7])([H:8])[H:9]	101.908808828684	61.3098648310651	175	ketoenol	4
